timestamp,post,coordinates,latitude,longitude,country,region
2023-05-12,"Розвідувально-ударний підрозділ ""Шершень"" 3 ОШБр прикриває штурм з повітря, скидаючи гранати на позиції окупантів. Локація: На захід від Кліщіївки, Донецька область. [Джерело](https://t.me/shershen_ua/88) `48.532464, 37.883181` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.532464%2C37.883181&z=15)","48.532464, 37.883181",48.532464,37.883181,Ukraine,Donetsk Oblast
2023-05-12,"72 бригада нищить ворожий «Торнадо-Г» за допомогою скидання гранати з дрона. Локація: На південь від Микільського, Донецька область. [Джерело](https://t.me/in_factum/13146) `47.728454, 37.315789` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.728454%2C37.315789&z=15)","47.728454, 37.315789",47.728454,37.315789,Ukraine,Donetsk Oblast
2023-05-10,"Розвідувально-ударний підрозділ ""Шершень"" 3 ОШБр полює на пілотів дронів окупантів. Локація: На північний захід від Курдюмівки, Донецька область. [Джерело](https://t.me/shershen_ua/87) `48.497604, 37.915177` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.497604%2C37.915177&z=15)","48.497604, 37.915177",48.497604,37.915177,Ukraine,Donetsk Oblast
2023-05-09,"FPV-дрон Goida-361 влучає в підарський танк з мангалом зверху. 12 охлобистинів з 10! Локація: Мар'їнка [Джерело](https://t.me/escadrone/229) `47.935114,37.509711` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.935114%2C37.509711&z=15)","47.935114,37.509711",47.935114,37.509711,Ukraine,Donetsk Oblast
2023-05-09,"російський пропагандист коц знімає відео у жанрі ""плацдарма зсу на лєвом берєгє нет"", будучи в 4 кілометрах від Дач Локація: Олешки, вулиця Куліша `46.627463,32.740046` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.627463%2C32.740046&z=15)","46.627463,32.740046",46.627463,32.740046,Ukraine,Unknown
2023-05-09,"Goida-276 успішно знищує техніку окупантів Локація: Мар'їнка [Джерело](https://t.me/escadrone/228) `47.938549, 37.518580` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.938549%2C37.518580&z=15)","47.938549, 37.518580",47.938549,37.51858,Ukraine,Donetsk Oblast
2023-05-08,"Завдяки безупинній роботі військових позиції окупантів все далі від правобережжя херсонщини. Ще кілька місяців тому вони вільно переміщались в затонах навпроти Херсона і дачах лівобережжя, але зараз кучкуються у глибині лівобережжя або як в цьому випадку у плавнях, між Старою Збур'ївкою і голою Пристанню. Локація: між Старою Збур'ївкою і голою Пристанню, Херсонщина `46.502214, 32.440589` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.502214%2C32.440589&z=15)","46.502214, 32.440589",46.502214,32.440589,Ukraine,Unknown
2023-05-08,"ворог оприлюднив відео відходу наших військових з панельки, другий та третій поверх якої вже було зайнято підорами Локація: Бахмут, вулиця Леваневського, 93 __Опираючись на це відео були додані зміни на мапу.__ `48.59456, 37.97122` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.59456%2C37.97122&z=15)","48.59456, 37.97122",48.59456,37.97122,Ukraine,Donetsk Oblast
2023-05-06,"Знищення живої сили окупантів в лісі поблизу села Рибальче. Локація: На південь від села Рибальче, Херсонська область. [Джерело](https://t.me/BaluHUB/1601) `46.452090, 32.221726` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.452090%2C32.221726&z=15)","46.452090, 32.221726",46.45209,32.221726,Ukraine,Unknown
2023-05-06,"підори оприлюднили відео підриву будівлі, як заявлено Силами Оборони Локація: Бахмут, в районі головного управління статистики __Ця частина переходить в сіру зону та ми оновили мапу по Бахмуту, опираючись на усі відомі нам геолокації.__ `48.591375,37.972883` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.591375%2C37.972883&z=15)","48.591375,37.972883",48.591375,37.972883,Ukraine,Donetsk Oblast
2023-05-05,"підори обстрілюють наші позиції фосфором Локація: Бахмут __upd. це запалювальні боєприпаси, але це пекло у будь якому разі. Воїни, що тримають Бахмут - ТИТАНИ!__ `48.5926771, 37.9672510` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.5926771%2C37.9672510&z=15)","48.5926771, 37.9672510",48.5926771,37.967251,Ukraine,Donetsk Oblast
2023-05-04,"FPV-дрон нищить трьох окупантів в окопі. Назва дрона 'HLOPOK 100'. Локація: На північ від села Хромове, Донецька область. [Джерело](https://t.me/escadrone/219) `48.618517, 37.937109` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.618517%2C37.937109&z=15)","48.618517, 37.937109",48.618517,37.937109,Ukraine,Donetsk Oblast
2023-05-04,"79 ОДШБр знищує місця дислокації, склади бк та артилерію окупантів. Локація: Донецьк, Донецька область. [Джерело](https://t.me/romabroma/584) 0:00 - `47.931088, 37.539484` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.931088%2C37.539484&z=15) 1:20 - `47.976704, 37.622593` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.976704%2C37.622593&z=15) 1:40 - `47.937615, 37.599942` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.937615%2C37.599942&z=15) 2:30 - `47.910787, 37.646051` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.910787%2C37.646051&z=15)","47.931088, 37.539484",47.931088,37.539484,Ukraine,Donetsk Oblast
2023-05-04,"Балу показав відео знищення окупантської батареї 120-х мінометів. Локація: На південний схід від села Забарине, Херсонська область. [Джерело](https://t.me/BaluHUB/1583) `46.449708, 32.317666` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.449708%2C32.317666&z=15)","46.449708, 32.317666",46.449708,32.317666,Ukraine,Unknown
2023-05-03,"Робота українських артилеристів. Локація: Бахмут [Джерело](https://t.me/motolifeua/595) `48.573613, 38.008870` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.573613%2C38.008870&z=15)","48.573613, 38.008870",48.573613,38.00887,Ukraine,Donetsk Oblast
2023-05-03,"Робота Ударної Аеророзвідки 30-ї Бригади під Бахмутом. Локація: Бахмут [Джерело](https://t.me/aerobomber/99) `48.686075, 37.927621` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.686075%2C37.927621&z=15)","48.686075, 37.927621",48.686075,37.927621,Ukraine,Donetsk Oblast
2023-05-03,"Репетиція українських БПЛА перед парадом 9 травня на червоній площі Локація: мацква, сенатський палац `55.753132,37.618985` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=55.753132%2C37.618985&z=15)","55.753132,37.618985",55.753132,37.618985,Russia,Moscow
2023-05-02,"підори оприлюднили відео з нашою знищеною технікою та заявили про загибель командувача ТРО Танцюри Локація: автошлях Т0504, на південь від Іванівського __Черговий рашистський вкид. Просто на болотах бісяться, що у наших генералів достатньо залізні яйця щоб їздити в найгарячіші точки фронту.__ `48.576314,37.908277` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.576314%2C37.908277&z=15)","48.576314,37.908277",48.576314,37.908277,Ukraine,Donetsk Oblast
2023-05-02,"кацапи фіксують наші катери та дивуються їхній швидкості Локація: 3-й затон, в районі водної станції ХДМА __Відео за березень 2023.__ `46.6229295, 32.6278164` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.6229295%2C32.6278164&z=15)","46.6229295, 32.6278164",46.6229295,32.6278164,Ukraine,Unknown
2023-05-02,"Батальйон ""Волат"" полку імені Кастуся Каліновського нищить підорів з міномета Локація: південно-західніше Залізнянського, Бахмутський напрям [Джерело](https://t.me/operativnoZSU/94329) `48.693713,37.907752` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.693713%2C37.907752&z=15)","48.693713,37.907752",48.693713,37.907752,Ukraine,Donetsk Oblast
2023-05-02,"Оператори FPV-дрона ""Hlopok-092"" знищують кацапа Локація: окопи поруч з трасою О0506, Бахмутський напрямок [Джерело](https://t.me/ssternenko/15651) `48.61166,37.93222` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.61166%2C37.93222&z=15)","48.61166,37.93222",48.61166,37.93222,Ukraine,Donetsk Oblast
2023-05-01,"Аеророзвідники Камінь-Каширського батальйону тероборони спільно з аеророзвідниками зведеного батальйону Національної поліції ""Захід"" знищують підорську бронетехніку Локація: Діброва, Луганська область [Джерело](https://fb.watch/kfOc3pgK3j/) `48.997493,38.115303` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.997493%2C38.115303&z=15)","48.997493,38.115303",48.997493,38.115303,Ukraine,Luhansk Oblast
2023-05-01,"7-й окремий батальйон ""АРЕЙ"" Української Добровольчої Армії працює по окупантах в селі Нескучне. Локація: Нескучне, Донецька область [Джерело](https://t.me/arey_uda/310) `47.819064, 36.813494` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.819064%2C36.813494&z=15)","47.819064, 36.813494",47.819064,36.813494,Ukraine,Donetsk Oblast
2023-04-30,"109 окремий гірсько-штурмовий батальйон 10 ОГШБр «Едельвейс» знищує ворожу піхоту поблизу села Миколаївка та в його межах. Локація: Миколаївка та поблизу неї, Донецька область __Фото для порівняння було взято зі __[__старого відео__](https://t.me/OGSHB_109/147)__ 109 ОГШБ. __[Джерело 0:03](https://t.me/OGSHB_109/271) - `48.747478, 38.052633 `🇺🇦 [CyberBoroshnoMap 0:20](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.747478%2C38.052633&z=15) - `48.742700, 38.062558 `🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.742700%2C38.062558&z=15)","48.747478, 38.052633",48.747478,38.052633,Ukraine,Donetsk Oblast
2023-04-30,"Зведена Тактична Група ""Адам"" та підрозділ аеророзвідки ""Ангели"" 128 батальйону Територіальної Оборони зігріли росіян у пасмурну весняну днину. Локація: Кліщіївка [Джерело](https://t.me/adamtactic/171) `48.525887, 37.949529` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.525887%2C37.949529&z=15)","48.525887, 37.949529",48.525887,37.949529,Ukraine,Donetsk Oblast
2023-04-29,"У Херсоні, в районі дач п'ятого затона окупант підірвався на міні, що була у воді У човні знаходились тубуси гранатометів, каска і на рукаві нашивка Z, хоча одягнутий був у цивільне Локація: Херсон [Джерело](https://t.me/BaluHUB/1523) `46.596226, 32.616135` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.596226%2C32.616135&z=15)","46.596226, 32.616135",46.596226,32.616135,Ukraine,Unknown
2023-04-28,"Нещодавно було опубліковано відео знищення російської 122-мм САУ 2С1 ""Гвоздика"" Локація: Кінбурська коса, між селами Виноградне і Рибальче __Також окремо хотілось би подякувати __[__аеророзвідникам__](https://t.me/BaluHUB)__, що додали референс, завдяки якому вдалось знайти локацію відпрацювання__ [Джерело](https://t.me/BaluHUB/1483) `46.462370, 32.191389` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.462370%2C32.191389&z=15)","46.462370, 32.191389",46.46237,32.191389,Ukraine,Unknown
2023-04-28,"FPV-дрон ""HLOPOK-63"" знищує ворожу техніку Локація: руїни Мар'їнки [Джерело](https://t.me/escadrone/201) 0:10 - `47.934058,37.514840` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.934058%2C37.514840&z=15)","47.934058,37.514840",47.934058,37.51484,Ukraine,Donetsk Oblast
2023-04-26,"підори знімають відео ""нікакой панікі"" Локація: неподалік від Дач, лівий берег Херсонщини [Джерело](https://t.me/wargonzo/12152) `46.659894,32.720775` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.659894%2C32.720775&z=15)","46.659894,32.720775",46.659894,32.720775,Ukraine,Unknown
2023-04-25,"Гостинний прийом ворогів бійцями 66 ОМБР Локація: с. Кармазинівка, Сватівський напрямок `49.310230048968826, 38.028720093099636` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=49.310230048968826%2C38.028720093099636&z=15)","49.310230048968826, 38.028720093099636",49.310230048968826,38.02872009309963,Ukraine,Luhansk Oblast
2023-04-25,"Знищеня 120мм міномета з боєкомплектом у виконанні 30 бригади Локація: південніше Залізнянського, Бахмутський напрям [Джерело](https://t.me/aerobomber/98) `48.681240,37.934841` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.681240%2C37.934841&z=15)","48.681240,37.934841",48.68124,37.934841,Ukraine,Donetsk Oblast
2023-04-25,"Український прапор на лівобережжі Херсонщини Локація: лівий берег Дніпра, Херсонщина __Для тих хто вирішив розганяти перемогу й піднімати на цьому перегляди, то він там висить ще з лютого.__ місце звідки зроблено фото - `46.636821,32.632841` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.636821%2C32.632841&z=15) місце де висить прапор - `46.628470, 32.632972` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.628470%2C32.632972&z=15)","46.636821,32.632841",46.636821,32.632841,Ukraine,Kherson
2023-04-25,"36 бригада морської піхоти знищує підорів, що ховалися під мостом Локація: західніше Новобахмутівки [Джерело](https://fb.watch/k7bCJWaj86/) `48.244810,37.741228` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.244810%2C37.741228&z=15)","48.244810,37.741228",48.24481,37.741228,Ukraine,Donetsk Oblast
2023-04-24,"росіяни під Антонівським мостом В__ідео ймовірно архівне.__ Локація: Дачі `46.664910, 32.720679` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.664910%2C32.720679&z=15)","46.664910, 32.720679",46.66491,32.720679,Ukraine,Unknown
2023-04-24,"Знищення російської БМП-2 разом зі штурмовою групою Локація: Водяне `48.102292,37.647225` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.102292%2C37.647225&z=15)","48.102292,37.647225",48.102292,37.647225,Ukraine,Donetsk Oblast
2023-04-24,"підори оприлюднили відео удара по нашим позиціям, що знаходяться в сірій зоні Локація: північно-західніше Дорожнянки, Запоріжська область `47.599155,36.243683` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.599155%2C36.243683&z=15)","47.599155,36.243683",47.599155,36.243683,Ukraine,Zaporizhia Oblast
2023-04-24,"На території Криму вчергове зафіксовано адміністративне порушення ""Куріння тютюнових виробів у заборонених місцях"" Локація: Севастополь, вулиця адмірала фадєєва 18 __Координати вказують на місце звідки ведеться зйомка. Також ми додали фото з супутника за вчора(23.04.2023). На одному вказуємо звідки велась зйомка та приблизно куди, інше ж чисте фото, може хтось зможе щось цікаве розгледіти.__ `44.594929,33.468022` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=44.594929%2C33.468022&z=15)","44.594929,33.468022",44.594929,33.468022,Ukraine,Sevastopol
2023-04-24,"Спільною роботою аеророзвідки ""Solovey"" 116 бригади ТрО, 79 ОДШБр та 55 ОАБр знищено підорський 2С4 ""Тюльпан"" Локація: східні околиці Мар'їнки, вулиця прокоф'єва [Джерело](https://t.me/SOLOVEY144/6) `47.931047,37.539303` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.931047%2C37.539303&z=15)","47.931047,37.539303",47.931047,37.539303,Ukraine,Donetsk Oblast
2023-04-23,"Аеророзвідка ""Ахілес"" 92-ї бригади продовжує нищити пидарів у битві за ""дорогу життя"" Локація: окопи трохи північніше траси О0506, Бахмутський напрям __На одному з кадрів ворога було зафіксовано в окопах біля посадки за трасою О0506, але чи вдалося ворогу закріпитися невідомо, тому всю посадку переносимо в сіру зону.__ `48.609065,37.933393` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.609065%2C37.933393&z=15)","48.609065,37.933393",48.609065,37.933393,Ukraine,Donetsk Oblast
2023-04-23,"""Никакой паники нет"" Локація: Олешки __Boroshno News: ""Хах, на дачі поїдьте зніміться, клоуни.""__ `46.599598, 32.715335` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.599598%2C32.715335&z=15)","46.599598, 32.715335",46.599598,32.715335,Ukraine,Unknown
2023-04-23,"Використання РСЗВ росіянами Локація: Мирне __Точна дата зйомки не відома (відео опубліковане 22.04.2023, проте відсутня зелена трава)__ `47.495950, 35.600285` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.495950%2C35.600285&z=15)","47.495950, 35.600285",47.49595,35.600285,Ukraine,Zaporizhia Oblast
2023-04-22,"3 бат 92 бригади влаштовує бомбезні водні процедури для окупантів Локація: 400 метрів від траси О0506 __Дякуємо за __[__опубліковані__](https://twitter.com/emilkastehelmi/status/1649415260145696768?s=20) __фото з супутника. Актуальні фото дуже допомогають в геолокації, але це коштує дуже й дуже багато, тому якщо хтось хоче підтримати наш проект залишаємо посилання на __[__buymeacoffe__](https://www.buymeacoffee.com/cyberboroshno)__.__ [Джерело](https://t.me/FilimonovGonor/57) `48.611217, 37.939297` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.611217%2C37.939297&z=15)","48.611217, 37.939297",48.611217,37.939297,Ukraine,Donetsk Oblast
2023-04-22,"підори оприлюднили відео роботи FPV-дронів по нашим позиціям Локація: Первомайське __До цього ми геолокували роботу Мадяра в тому місці та там додалася червона зона, наразі там, як заявлено кацапнею, наші позиції, отже це може свідчити про відбиті позиції. Але відео може бути старе, тому наразі додали тільки сіру зону.__ [Джерело](https://t.me/astrahandm/8219) 00:46 - `48.077396, 37.634292` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.077396%2C37.634292&z=15) 03:00 - `48.076627, 37.632772` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.076627%2C37.632772&z=15)","48.077396,  37.634292",48.077396,37.634292,Ukraine,Donetsk Oblast
2023-04-22,"35 бригада знищує ворожий Т-80 Локація: Мар'їнка, поруч з районним палацом культури `47.9411325, 37.5048033` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.9411325%2C37.5048033&z=15)","47.9411325, 37.5048033",47.9411325,37.5048033,Ukraine,Donetsk Oblast
2023-04-22,"расєйські ваєнкори знімають вагнерів у Бахмуті біля ""П'ятака"", Всіхсвятського Храму та залізнодорожного вокзалу Локація: Бахмут 0:00 - `48.589138, 37.991453` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.589138%2C37.991453&z=15) 00:30 - `48.591056, 37.991971` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.591056%2C37.991971&z=15) 01:51 - `48.591471, 37.986483` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.591471%2C37.986483&z=15)","48.589138, 37.991453",48.589138,37.991453,Ukraine,Donetsk Oblast
2023-04-22,"""Адам"" знищує БК окупантів, що так старанно його заносили Локація: Кліщіївка __Адам разом з аеророзвідкою 129 ОБТро регулярно нищить підорів в Кліщіївці. Наприклад, на цій же вулиці вже була знищена САУ ""Нона"".__ [Джерело](https://t.me/adamtactic/152) `48.533168,37.962490` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.533168%2C37.962490&z=15)","48.533168,37.962490",48.533168,37.96249,Ukraine,Donetsk Oblast
2023-04-22,"120мм міномети 93 бригади працюють по вагнерам Локація: Бахмут [Джерело](https://t.me/black_93ombr/519) `48.585842,37.985544` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.585842%2C37.985544&z=15)","48.585842,37.985544",48.585842,37.985544,Ukraine,Donetsk Oblast
2023-04-21,"Полювання FPV-дроном на окупанта котрий намагався сховатись в окопі. Назва дрона 'GOIDA 234' Локація: на північний захід від села Хромове, Донецької область [Джерело ](https://t.me/ssternenko/15204)`48.613633, 37.933903 `🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.613633%2C37.933903&z=15)","48.613633, 37.933903",48.613633,37.933903,Ukraine,Donetsk Oblast
2023-04-21,"FPV-дрон уразив БМП окупантів біля села Берхівка. Назва дрона 'ZELYA 015' Локація: південніше Берхівки, Донецька область. [Джерело](https://t.me/escadrone/185) `48.640406, 37.965136` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.640406%2C37.965136&z=15)","48.640406, 37.965136",48.640406,37.965136,Ukraine,Donetsk Oblast
2023-04-21,"13 ГУ СБУ за допомогою FPV-дрона знищив мінометний розрахунок окупантів. Назва дрона 'GOIDA 224'. Локація: Рівнопіль, Донецька область [Джерело ](https://t.me/ssternenko/15273)`47.787914, 36.703925 `🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.787914%2C36.703925&z=15)","47.787914, 36.703925",47.787914,36.703925,Ukraine,Donetsk Oblast
2023-04-21,"127 бригада ТРО знищує підорів, що забігли за залізницю Локація: Бахмут `48.591543,37.985246` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.591543%2C37.985246&z=15)","48.591543,37.985246",48.591543,37.985246,Ukraine,Donetsk Oblast
2023-04-20,"Ймовірно ракета ППО впала у середмісті Бєлгорода Локація: Белгород [Джерело](https://t.me/krvchkwar/12226) `50.567703, 36.583862` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=50.5677031918441%2C36.583862499978395&z=15)","50.567703, 36.583862",50.567703,36.583862,Russia,Belgorod Oblast
2023-04-20,"Ворог оприлюднив відео удару по нашим військовим в будинку Локація: Дачі на лівому березі Дніпра поблизу Антонівського моста `46.661879,32.701366` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=46.661879%2C32.701366&z=15)","46.661879,32.701366",46.661879,32.701366,Ukraine,Unknown
2023-04-20,"Позиції російської гаубиці в Донецьку Локація: Донецьк __Бажання розташувати позицію біля цвинтару це випадковість чи внутрішнє бажання, як гадаєте?__ `47.934482, 37.653313` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.934482%2C37.653313&z=15)","47.934482, 37.653313",47.934482,37.653313,Ukraine,Donetsk Oblast
2023-04-20,"Воїнам 59 бригади ""нравиться, як воно горить"", тому вони завжди готові прикурить русняву техніку Локація: с. Піски `48.0677876, 37.6495926` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.0677876%2C37.6495926&z=15)","48.0677876, 37.6495926",48.0677876,37.6495926,Ukraine,Donetsk Oblast
